total_loc,blank_loc,comment_loc,code_and_comment_loc,executable_loc,unique_operands,unique_operators,total_operands,total_operators,halstead_vocabulary,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_effort,halstead_error,halstead_time,branch_count,decision_count,call_pairs,condition_count,multiple_condition_count,cyclomatic_complexity,cyclomatic_density,decision_density,design_complexity,design_density,normalized_cyclomatic_complexity,formal_parameters,defects
89.0,38.0,6.0,0.0,45.0,29.0,20.0,75.0,114.0,49.0,189.0,735.0,0.038667,25.8621,19008.6207,0.245,1056.0345,14.0,7.0,5.0,3.0,1.0,7.0,0.15556,2.3333,5.0,0.71429,0.078652,0.0,1
24.0,9.0,1.0,0.0,14.0,16.0,16.0,25.0,44.0,32.0,69.0,239.0,0.08,12.5,2987.5,0.079667,165.9722,4.0,2.0,2.0,1.0,0.0,3.0,0.21429,2.0,2.0,0.66667,0.125,1.0,-1
46.0,24.0,2.0,0.0,20.0,15.0,13.0,36.0,56.0,28.0,92.0,306.0,0.064103,15.6,4773.6,0.102,265.2,2.0,1.0,2.0,0.0,0.0,2.0,0.1,0.0,2.0,1.0,0.043478,0.0,-1
52.0,27.0,7.0,0.0,18.0,12.0,13.0,29.0,57.0,25.0,86.0,276.0,0.06366000000000001,15.7083,4335.5,0.092,240.8611,8.0,4.0,0.0,3.0,0.0,5.0,0.27778,1.3333,0.0,0.0,0.096154,3.0,-1
68.0,25.0,16.0,16.0,27.0,38.0,5.0,103.0,105.0,43.0,208.0,782.0,0.14757,6.7763,5299.0789,0.26067,294.3933,0.0,0.0,0.0,0.0,0.0,1.0,0.037037,0.0,0.0,0.0,0.014706,0.0,-1
75.0,25.0,16.0,16.0,34.0,43.0,10.0,111.0,123.0,53.0,234.0,929.0,0.077477,12.907,11990.5814,0.30967,666.1434,4.0,2.0,1.0,2.0,1.0,2.0,0.058824,1.0,1.0,0.5,0.026667000000000003,0.0,-1
6.0,3.0,0.0,0.0,3.0,5.0,6.0,5.0,10.0,11.0,15.0,35.0,0.33333,3.0,105.0,0.011667,5.8333,0.0,0.0,1.0,0.0,0.0,1.0,0.33333,0.0,1.0,1.0,0.16667,0.0,-1
16.0,4.0,3.0,0.0,9.0,7.0,12.0,14.0,29.0,19.0,43.0,126.0,0.083333,12.0,1512.0,0.042,84.0,4.0,2.0,0.0,1.0,0.0,3.0,0.33333,2.0,0.0,0.0,0.1875,2.0,-1
22.0,3.0,0.0,0.0,19.0,23.0,4.0,35.0,37.0,27.0,72.0,237.0,0.32857,3.0435,721.3043,0.079,40.0725,0.0,0.0,0.0,0.0,0.0,1.0,0.052632000000000005,0.0,0.0,0.0,0.045455,0.0,-1
47.0,22.0,6.0,0.0,19.0,17.0,17.0,36.0,61.0,34.0,97.0,342.0,0.055556,18.0,6156.0,0.114,342.0,10.0,5.0,1.0,4.0,1.0,5.0,0.26316,1.25,1.0,0.2,0.10638,0.0,1
50.0,25.0,1.0,0.0,24.0,14.0,14.0,26.0,51.0,28.0,77.0,256.0,0.076923,13.0,3328.0,0.085333,184.8889,12.0,6.0,1.0,5.0,1.0,6.0,0.25,1.2,1.0,0.16667,0.12,0.0,1
128.0,73.0,3.0,0.0,52.0,26.0,16.0,72.0,108.0,42.0,180.0,672.0,0.045139,22.1538,14887.3846,0.224,827.0769,28.0,14.0,1.0,13.0,3.0,12.0,0.23077,1.0769,1.0,0.083333,0.09375,0.0,-1
136.0,64.0,4.0,0.0,68.0,28.0,13.0,68.0,117.0,41.0,185.0,687.0,0.063348,15.7857,10844.7857,0.229,602.4881,44.0,22.0,1.0,22.0,8.0,14.0,0.20588,1.0,1.0,0.07142899999999999,0.10294,0.0,-1
71.0,39.0,1.0,0.0,31.0,28.0,14.0,87.0,126.0,42.0,213.0,796.0,0.045977,21.75,17313.0,0.26533,961.8333,20.0,10.0,0.0,10.0,1.0,10.0,0.32258000000000003,1.0,0.0,0.0,0.14085,0.0,-1
244.0,84.0,46.0,1.0,114.0,45.0,17.0,232.0,380.0,62.0,612.0,2525.0,0.022819,43.8222,110651.1111,0.84167,6147.2840000000015,76.0,38.0,0.0,38.0,17.0,22.0,0.19298,1.0,0.0,0.0,0.090164,0.0,1
22.0,6.0,11.0,0.0,5.0,4.0,7.0,7.0,11.0,11.0,18.0,43.0,0.16327,6.125,263.375,0.014333000000000004,14.6319,2.0,1.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.090909,1.0,-1
25.0,5.0,0.0,0.0,20.0,8.0,10.0,41.0,62.0,18.0,103.0,297.0,0.039024,25.625,7610.625,0.099,422.8125,16.0,8.0,0.0,8.0,4.0,5.0,0.25,1.0,0.0,0.0,0.2,1.0,-1
26.0,13.0,3.0,0.0,10.0,6.0,5.0,6.0,14.0,11.0,20.0,47.0,0.4,2.5,117.5,0.015667,6.5278,4.0,2.0,3.0,2.0,1.0,2.0,0.2,1.0,3.0,1.5,0.076923,0.0,-1
61.0,21.0,6.0,0.0,34.0,21.0,12.0,30.0,54.0,33.0,84.0,293.0,0.11667,8.5714,2511.4286,0.097667,139.5238,18.0,9.0,3.0,9.0,2.0,7.0,0.20588,1.0,3.0,0.42857,0.11475,0.0,-1
112.0,52.0,4.0,0.0,56.0,45.0,15.0,76.0,115.0,60.0,191.0,782.0,0.078947,12.6667,9905.3333,0.26067,550.2963,36.0,18.0,5.0,18.0,7.0,12.0,0.21429,1.0,5.0,0.41667,0.10714,0.0,-1
131.0,59.0,13.0,0.0,59.0,44.0,17.0,87.0,139.0,61.0,226.0,929.0,0.0595,16.8068,15613.5341,0.30967,867.4186,40.0,20.0,5.0,20.0,7.0,14.0,0.23729,1.0,5.0,0.35714,0.10687,0.0,-1
153.0,64.0,28.0,0.0,61.0,22.0,14.0,81.0,132.0,36.0,213.0,763.0,0.038801,25.7727,19664.5909,0.25433,1092.4773,44.0,22.0,4.0,22.0,7.0,16.0,0.2623,1.0,4.0,0.25,0.10458,0.0,-1
82.0,36.0,6.0,0.0,40.0,30.0,12.0,52.0,78.0,42.0,130.0,485.0,0.096154,10.4,5044.0,0.16167,280.2222,30.0,15.0,4.0,15.0,6.0,10.0,0.25,1.0,4.0,0.4,0.12195,0.0,-1
121.0,56.0,12.0,0.0,53.0,35.0,19.0,80.0,113.0,54.0,193.0,769.0,0.046053,21.7143,16698.2857,0.25633,927.6825,26.0,13.0,6.0,13.0,3.0,10.0,0.18868,1.0,6.0,0.6,0.08264500000000001,3.0,-1
269.0,112.0,30.0,0.0,127.0,50.0,26.0,168.0,267.0,76.0,435.0,1883.0,0.022894,43.68,82249.44,0.62767,4569.4133,64.0,32.0,8.0,32.0,10.0,22.0,0.17323,1.0,8.0,0.36364,0.08178400000000001,0.0,1
324.0,142.0,38.0,1.0,144.0,94.0,21.0,261.0,401.0,115.0,662.0,3141.0,0.0343,29.1543,91573.516,1.047,5087.4176,82.0,41.0,6.0,41.0,5.0,37.0,0.25694,1.0,6.0,0.16216,0.1142,1.0,1
114.0,24.0,27.0,0.0,63.0,29.0,12.0,61.0,98.0,41.0,159.0,590.0,0.079235,12.6207,7446.2069,0.19667,413.6782,44.0,22.0,0.0,22.0,10.0,13.0,0.20635,1.0,0.0,0.0,0.11404,0.0,1
68.0,29.0,1.0,0.0,38.0,30.0,14.0,60.0,95.0,44.0,155.0,586.0,0.07142899999999999,14.0,8204.0,0.19533,455.7778,32.0,16.0,3.0,16.0,7.0,10.0,0.26316,1.0,3.0,0.3,0.14706,0.0,-1
149.0,72.0,16.0,0.0,61.0,46.0,17.0,114.0,170.0,63.0,284.0,1176.0,0.047472,21.0652,24772.6957,0.392,1376.2609,42.0,21.0,1.0,21.0,6.0,16.0,0.2623,1.0,1.0,0.0625,0.10738,0.0,-1
27.0,9.0,1.0,0.0,17.0,19.0,9.0,21.0,35.0,28.0,56.0,186.0,0.20106,4.9737,925.1053,0.062,51.3947,6.0,3.0,3.0,3.0,1.0,3.0,0.17647000000000002,1.0,3.0,1.0,0.11111,0.0,1
51.0,21.0,3.0,0.0,27.0,30.0,4.0,53.0,55.0,34.0,108.0,380.0,0.28302,3.5333,1342.6667,0.12667,74.5926,0.0,0.0,0.0,0.0,0.0,1.0,0.037037,0.0,0.0,0.0,0.019608,0.0,-1
32.0,11.0,3.0,0.0,18.0,7.0,16.0,20.0,42.0,23.0,62.0,194.0,0.04375,22.8571,4434.2857,0.064667,246.3492,10.0,5.0,0.0,4.0,1.0,5.0,0.27778,1.25,0.0,0.0,0.15625,2.0,-1
71.0,27.0,9.0,0.0,35.0,19.0,16.0,53.0,80.0,35.0,133.0,472.0,0.044811,22.3158,10533.0526,0.15733,585.1696,12.0,6.0,0.0,5.0,1.0,6.0,0.17143,1.2,0.0,0.0,0.084507,0.0,-1
79.0,40.0,5.0,0.0,34.0,23.0,10.0,52.0,79.0,33.0,131.0,458.0,0.088462,11.3043,5177.3913,0.15267,287.6329,18.0,9.0,2.0,9.0,2.0,8.0,0.23529,1.0,2.0,0.25,0.10127,0.0,-1
19.0,8.0,0.0,0.0,11.0,8.0,14.0,19.0,29.0,22.0,48.0,148.0,0.06015,16.625,2460.5,0.049333,136.6944,4.0,2.0,0.0,1.0,0.0,3.0,0.27273000000000003,2.0,0.0,0.0,0.15789,2.0,-1
119.0,59.0,13.0,0.0,47.0,20.0,23.0,68.0,107.0,43.0,175.0,658.0,0.025575,39.1,25727.8,0.21933,1429.3222,22.0,11.0,2.0,10.0,2.0,10.0,0.21277,1.1,2.0,0.2,0.084034,0.0,-1
