wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.333333,86.0,1.0,0.0,0.866667,0.666667,1.0,1.0,26.666666999999997,2.0,1.0,-1
6.0,4.0,0.0,4.0,51.0,15.0,0.0,4.0,3.0,1.2,304.0,1.0,0.0,0.9152540000000001,0.366667,2.0,4.0,49.166667,1.0,0.8333,-1
6.0,3.0,0.0,8.0,26.0,15.0,0.0,8.0,6.0,2.0,342.0,0.0,0.0,0.907407,0.5,2.0,2.0,56.0,1.0,0.8333,-1
3.0,3.0,0.0,6.0,15.0,1.0,0.0,6.0,3.0,0.0,61.0,1.0,0.0,0.960784,0.666667,3.0,3.0,18.666667,1.0,0.6667,-1
3.0,4.0,0.0,8.0,23.0,3.0,0.0,8.0,3.0,1.5,130.0,1.0,0.0,0.9642860000000001,0.666667,2.0,4.0,40.666667,2.0,1.0,-1
5.0,2.0,0.0,7.0,11.0,0.0,4.0,5.0,5.0,0.25,44.0,1.0,0.0,0.9,0.43333299999999997,0.0,0.0,7.6,1.0,0.6,-1
3.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.333333,1.0,0.6667,-1
4.0,4.0,0.0,3.0,8.0,6.0,0.0,3.0,3.0,1.333333,62.0,1.0,0.0,0.947368,0.75,2.0,4.0,14.0,5.0,1.75,-1
4.0,4.0,0.0,4.0,8.0,6.0,0.0,4.0,4.0,2.0,67.0,0.0,0.0,0.9642860000000001,0.5,3.0,3.0,15.75,1.0,0.5,-1
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,-1
2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.5,1.0,0.0,0.0,2.5,1.0,0.5,-1
2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,1.0,0.5,-1
2.0,1.0,0.0,6.0,16.0,1.0,0.0,6.0,2.0,0.0,67.0,1.0,2.0,0.0,0.5,0.0,0.0,31.5,1.0,0.5,-1
1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,-1
3.0,3.0,0.0,8.0,18.0,3.0,1.0,8.0,3.0,2.0,50.0,0.0,0.0,0.960784,0.666667,2.0,2.0,15.666667000000002,1.0,0.6667,-1
53.0,3.0,0.0,6.0,139.0,1188.0,5.0,3.0,50.0,0.8341350000000001,1625.0,1.0,1.0,0.39506199999999997,0.102273,0.0,0.0,29.509434000000002,7.0,2.5094,-1
2.0,1.0,0.0,28.0,41.0,1.0,0.0,28.0,2.0,2.0,332.0,0.0,0.0,0.0,0.5,0.0,0.0,165.0,1.0,0.5,-1
6.0,3.0,0.0,2.0,19.0,15.0,2.0,0.0,4.0,1.12,184.0,0.0,0.0,0.8125,0.5,1.0,1.0,28.833333000000003,14.0,2.8333,-1
3.0,1.0,0.0,20.0,4.0,3.0,20.0,0.0,3.0,1.4375,23.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,2.0,1.0,-1
12.0,1.0,0.0,2.0,25.0,0.0,1.0,1.0,0.0,0.43636400000000003,218.0,1.0,0.0,0.0,0.395833,0.0,0.0,16.75,3.0,1.3333,-1
3.0,2.0,0.0,5.0,19.0,1.0,1.0,5.0,1.0,0.5,82.0,1.0,0.0,0.9,0.5,0.0,0.0,26.0,2.0,1.0,-1
3.0,4.0,0.0,10.0,26.0,3.0,0.0,10.0,3.0,2.0,155.0,0.0,0.0,0.9642860000000001,0.666667,2.0,4.0,50.666667,2.0,1.0,-1
5.0,4.0,0.0,8.0,21.0,10.0,0.0,8.0,3.0,1.0,110.0,0.0,0.0,0.947368,0.5,3.0,3.0,20.6,5.0,1.4,-1
4.0,4.0,0.0,7.0,18.0,6.0,0.0,7.0,3.0,1.0,308.0,0.0,0.0,0.947368,0.5,0.0,0.0,75.5,2.0,1.0,-1
0.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.0,3.0,0.0,6.0,18.0,4.0,0.0,6.0,5.0,0.375,105.0,1.0,1.0,0.924528,0.35,3.0,3.0,19.6,3.0,1.4,-1
6.0,3.0,17.0,22.0,26.0,13.0,17.0,5.0,1.0,0.6,111.0,1.0,0.0,0.907407,0.75,0.0,0.0,17.333333,3.0,1.3333,-1
5.0,3.0,1.0,11.0,18.0,0.0,10.0,1.0,4.0,0.55,387.0,0.4,1.0,0.866667,0.4,1.0,1.0,75.4,14.0,4.8,-1
3.0,4.0,0.0,3.0,8.0,3.0,0.0,3.0,3.0,1.5,33.0,1.0,0.0,0.9642860000000001,0.666667,2.0,3.0,9.0,2.0,1.0,-1
3.0,4.0,0.0,8.0,22.0,3.0,0.0,8.0,3.0,2.0,207.0,0.0,0.0,0.9642860000000001,0.666667,2.0,4.0,68.0,4.0,1.6667,-1
4.0,4.0,0.0,3.0,8.0,6.0,0.0,3.0,3.0,1.333333,62.0,1.0,0.0,0.947368,0.75,2.0,4.0,14.0,5.0,1.75,-1
6.0,3.0,0.0,10.0,26.0,7.0,0.0,10.0,5.0,0.6,159.0,1.0,1.0,0.924528,0.35,3.0,3.0,25.0,3.0,1.1667,-1
12.0,1.0,0.0,3.0,12.0,66.0,3.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.583333,0.0,0.0,0.0,1.0,1.0,-1
5.0,1.0,0.0,34.0,5.0,10.0,34.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,1
3.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9642860000000001,0.533333,0.0,0.0,4.6666669999999995,1.0,0.3333,1
4.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,2.0,0.0,101.0,1.0,0.0,0.0,0.5,0.0,0.0,23.75,1.0,0.75,1
5.0,2.0,0.0,10.0,12.0,10.0,4.0,8.0,5.0,2.0,62.0,0.0,0.0,0.9,0.4,1.0,2.0,11.4,1.0,0.6,1
22.0,1.0,0.0,13.0,70.0,229.0,13.0,0.0,21.0,0.97619,681.0,1.0,0.0,0.0,0.172619,0.0,0.0,29.863636,8.0,2.6364,1
5.0,2.0,0.0,6.0,13.0,10.0,0.0,6.0,5.0,2.0,51.0,0.0,0.0,0.714286,0.45,0.0,0.0,9.2,1.0,0.8,1
2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,2.0,2.0,75.0,0.0,0.0,0.0,0.5,0.0,0.0,36.5,9.0,4.5,1
4.0,2.0,0.0,10.0,20.0,6.0,4.0,8.0,4.0,2.0,131.0,0.0,0.0,0.931034,0.416667,1.0,1.0,31.75,1.0,0.5,1
4.0,1.0,0.0,10.0,24.0,0.0,1.0,9.0,4.0,0.166667,178.0,1.0,1.0,0.0,0.5,0.0,0.0,43.0,2.0,1.0,1
6.0,2.0,0.0,6.0,9.0,13.0,4.0,4.0,5.0,0.8,28.0,1.0,0.0,0.9,0.4,0.0,0.0,3.5,1.0,0.5,1
8.0,2.0,0.0,8.0,35.0,12.0,0.0,8.0,5.0,0.5,262.0,1.0,0.0,0.5882350000000001,0.375,0.0,0.0,31.5,6.0,2.0,1
4.0,1.0,0.0,0.0,12.0,6.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,11.5,2.0,1.0,1
6.0,1.0,0.0,8.0,32.0,0.0,0.0,8.0,4.0,0.4,160.0,1.0,1.0,0.0,0.416667,0.0,0.0,25.333333,2.0,1.3333,1
5.0,2.0,0.0,10.0,22.0,10.0,4.0,8.0,5.0,2.0,153.0,0.0,0.0,0.9,0.4,1.0,1.0,29.6,1.0,0.6,1
10.0,3.0,0.0,22.0,20.0,3.0,20.0,2.0,10.0,0.0,85.0,1.0,0.0,0.777778,0.38,1.0,4.0,7.4,1.0,0.6,1
5.0,1.0,0.0,4.0,5.0,10.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1
4.0,2.0,0.0,8.0,12.0,6.0,4.0,6.0,4.0,2.0,42.0,0.0,0.0,0.931034,0.416667,1.0,1.0,9.5,1.0,0.5,1
2.0,2.0,0.0,10.0,17.0,1.0,6.0,5.0,2.0,2.0,87.0,0.0,0.0,0.941176,1.0,1.0,1.0,42.5,1.0,0.5,1
18.0,3.0,1.0,13.0,63.0,149.0,2.0,11.0,6.0,1.019608,417.0,0.44444399999999995,1.0,0.6,0.338235,1.0,2.0,21.666667,5.0,1.1111,1
18.0,1.0,0.0,3.0,37.0,133.0,2.0,3.0,18.0,0.882353,302.0,0.0,1.0,0.0,0.333333,0.0,0.0,15.666667000000002,4.0,1.3889,1
4.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,4.0,0.333333,23.0,1.0,0.0,0.0,0.625,0.0,0.0,4.5,1.0,0.75,1
11.0,1.0,3.0,12.0,15.0,29.0,9.0,4.0,11.0,0.775,68.0,1.0,1.0,0.0,0.24675300000000003,0.0,0.0,4.818182,1.0,0.9091,1
18.0,3.0,0.0,13.0,80.0,117.0,0.0,13.0,16.0,0.9294120000000001,534.0,1.0,0.0,0.685185,0.3,1.0,1.0,28.111110999999998,4.0,1.1111,1
4.0,1.0,0.0,3.0,14.0,0.0,1.0,2.0,4.0,0.5,92.0,1.0,1.0,0.0,0.4,0.0,0.0,21.5,3.0,1.25,1
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
5.0,2.0,0.0,10.0,22.0,10.0,4.0,8.0,5.0,2.0,153.0,0.0,0.0,0.9,0.4,1.0,1.0,29.6,1.0,0.6,1
5.0,2.0,0.0,10.0,22.0,10.0,4.0,8.0,5.0,2.0,140.0,0.0,0.0,0.9,0.4,2.0,2.0,27.0,1.0,0.6,1
5.0,2.0,0.0,10.0,19.0,10.0,4.0,8.0,5.0,2.0,84.0,0.0,0.0,0.9,0.4,1.0,1.0,15.8,1.0,0.6,1
4.0,1.0,0.0,46.0,4.0,6.0,46.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
6.0,1.0,0.0,4.0,32.0,0.0,1.0,3.0,6.0,0.4,195.0,1.0,1.0,0.0,0.5,0.0,0.0,30.833333000000003,3.0,1.1667,1
14.0,1.0,0.0,4.0,26.0,43.0,2.0,3.0,7.0,0.7032970000000001,309.0,1.0,1.0,0.0,0.346154,0.0,0.0,20.571429000000002,5.0,2.2143,1
3.0,2.0,0.0,13.0,14.0,0.0,10.0,3.0,2.0,0.75,88.0,0.5,1.0,0.6,0.466667,1.0,1.0,27.666666999999997,1.0,0.6667,1
4.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,4.0,0.44444399999999995,77.0,1.0,0.0,0.0,0.625,0.0,0.0,17.5,2.0,1.25,1
8.0,1.0,0.0,6.0,8.0,28.0,4.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,1.0,1.0,1
0.0,1.0,0.0,58.0,0.0,0.0,55.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,2.0,0.0,10.0,20.0,6.0,4.0,8.0,4.0,2.0,131.0,0.0,0.0,0.931034,0.416667,1.0,1.0,31.75,1.0,0.5,1
3.0,1.0,0.0,6.0,3.0,3.0,2.0,4.0,3.0,1.5,5.0,0.0,0.0,0.0,0.583333,0.0,0.0,0.0,1.0,1.0,1
38.0,1.0,2.0,40.0,40.0,703.0,3.0,37.0,38.0,1.0,296.0,1.0,1.0,0.0,0.074224,0.0,0.0,6.736842,1.0,0.9737,1
1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1
3.0,1.0,0.0,4.0,8.0,1.0,3.0,1.0,0.0,0.5,45.0,1.0,0.0,0.0,0.5,0.0,0.0,13.666667000000002,2.0,0.6667,1
2.0,3.0,0.0,5.0,15.0,1.0,1.0,4.0,1.0,2.0,72.0,0.0,0.0,0.833333,0.8,2.0,5.0,35.0,3.0,1.5,1
2.0,2.0,0.0,5.0,8.0,0.0,1.0,4.0,2.0,0.0,33.0,1.0,0.0,0.973684,0.625,0.0,0.0,15.0,2.0,1.0,1
1.0,4.0,0.0,31.0,2.0,0.0,30.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,1.0,2.0,6.0,5.0,0.0,5.0,1.0,4.0,0.666667,25.0,1.0,1.0,0.0,0.625,0.0,0.0,4.75,2.0,1.0,1
4.0,1.0,0.0,5.0,4.0,6.0,5.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1
3.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9642860000000001,0.533333,0.0,0.0,4.6666669999999995,1.0,0.3333,1
10.0,1.0,0.0,3.0,40.0,39.0,0.0,3.0,4.0,0.9629629999999999,460.0,1.0,0.0,0.0,0.388889,0.0,0.0,44.7,4.0,2.1,1
2.0,2.0,2.0,6.0,6.0,1.0,2.0,4.0,1.0,2.0,19.0,0.0,0.0,0.875,0.75,0.0,0.0,8.5,2.0,1.0,1
4.0,2.0,0.0,6.0,7.0,6.0,4.0,4.0,4.0,2.0,20.0,0.0,0.0,0.931034,0.416667,0.0,0.0,4.0,1.0,0.5,1
2.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.947368,0.833333,1.0,2.0,4.5,1.0,0.5,1
3.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,1
2.0,2.0,0.0,3.0,7.0,1.0,1.0,2.0,2.0,2.0,21.0,0.0,0.0,0.9871790000000001,0.666667,1.0,1.0,9.5,1.0,0.5,1
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9642860000000001,0.533333,0.0,0.0,4.6666669999999995,1.0,0.3333,1
17.0,1.0,2.0,24.0,20.0,96.0,21.0,4.0,17.0,0.9027780000000001,120.0,1.0,2.0,0.0,0.235294,0.0,0.0,5.529412000000001,3.0,1.0588,1
12.0,2.0,0.0,7.0,27.0,64.0,1.0,6.0,11.0,0.909091,86.0,1.0,0.0,0.9146340000000001,0.606061,1.0,1.0,6.0833330000000005,1.0,0.5833,1
4.0,2.0,0.0,10.0,10.0,6.0,4.0,8.0,4.0,2.0,37.0,0.0,0.0,0.931034,0.392857,1.0,1.0,8.25,1.0,0.5,1
5.0,2.0,0.0,10.0,11.0,10.0,4.0,8.0,5.0,2.0,32.0,0.0,0.0,0.9,0.371429,1.0,2.0,5.4,1.0,0.6,1
4.0,1.0,0.0,4.0,17.0,6.0,2.0,2.0,4.0,2.0,222.0,0.0,0.0,0.0,0.3125,0.0,0.0,54.5,14.0,6.75,1
4.0,3.0,0.0,12.0,25.0,6.0,0.0,12.0,4.0,1.0,238.0,1.0,0.0,0.727273,0.4375,1.0,1.0,58.25,1.0,0.75,1
2.0,1.0,0.0,5.0,22.0,1.0,1.0,4.0,2.0,2.0,158.0,0.0,0.0,0.0,0.5,0.0,0.0,78.0,1.0,0.5,1
7.0,1.0,0.0,2.0,20.0,1.0,2.0,0.0,6.0,0.0,137.0,1.0,0.0,0.0,0.464286,0.0,0.0,18.285714000000002,4.0,1.0,1
2.0,1.0,0.0,11.0,2.0,1.0,10.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,1
4.0,2.0,0.0,10.0,20.0,6.0,4.0,8.0,4.0,2.0,161.0,0.0,0.0,0.931034,0.416667,1.0,1.0,39.25,1.0,0.5,1
5.0,2.0,0.0,10.0,22.0,10.0,4.0,8.0,5.0,2.0,153.0,0.0,0.0,0.9,0.4,1.0,1.0,29.6,1.0,0.6,1
4.0,1.0,0.0,1.0,22.0,6.0,0.0,1.0,2.0,2.0,102.0,0.0,0.0,0.0,0.875,0.0,0.0,24.5,3.0,1.75,1
4.0,2.0,0.0,5.0,9.0,6.0,1.0,5.0,4.0,2.0,25.0,0.0,0.0,0.931034,0.392857,0.0,0.0,5.25,1.0,0.5,1
5.0,2.0,0.0,8.0,11.0,10.0,4.0,6.0,5.0,2.0,31.0,0.0,0.0,0.9,0.4,1.0,2.0,5.2,1.0,0.6,1
4.0,2.0,0.0,10.0,20.0,6.0,4.0,8.0,4.0,2.0,161.0,0.0,0.0,0.931034,0.416667,1.0,1.0,39.25,1.0,0.5,1
2.0,1.0,0.0,10.0,2.0,1.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1
20.0,2.0,0.0,1.0,30.0,52.0,1.0,0.0,14.0,0.6736840000000001,378.0,0.7,0.0,0.448276,0.324561,1.0,2.0,17.4,4.0,1.0,1
2.0,1.0,0.0,5.0,14.0,1.0,1.0,4.0,2.0,2.0,55.0,0.0,0.0,0.0,0.5,0.0,0.0,26.5,1.0,0.5,1
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9642860000000001,0.533333,0.0,0.0,4.6666669999999995,1.0,0.3333,1
37.0,2.0,0.0,39.0,46.0,660.0,1.0,38.0,35.0,0.013888999999999999,304.0,1.0,0.0,0.506849,0.078159,0.0,0.0,7.1621619999999995,4.0,1.0811,1
4.0,2.0,0.0,10.0,20.0,6.0,4.0,8.0,4.0,2.0,131.0,0.0,0.0,0.931034,0.416667,1.0,1.0,31.75,1.0,0.5,1
25.0,1.0,0.0,6.0,76.0,194.0,2.0,4.0,17.0,0.8787879999999999,508.0,0.727273,3.0,0.0,0.261905,0.0,0.0,18.88,5.0,1.16,1
5.0,2.0,0.0,5.0,10.0,10.0,1.0,4.0,5.0,2.0,32.0,0.0,0.0,0.833333,0.666667,0.0,0.0,5.4,1.0,0.8,1
4.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,4.0,0.333333,97.0,1.0,0.0,0.0,0.5,0.0,0.0,22.5,3.0,1.5,1
3.0,1.0,0.0,3.0,11.0,3.0,1.0,2.0,2.0,2.0,41.0,0.0,0.0,0.0,0.666667,0.0,0.0,12.666667,2.0,1.0,1
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9642860000000001,0.533333,0.0,0.0,4.6666669999999995,1.0,0.3333,1
13.0,2.0,1.0,14.0,17.0,66.0,10.0,4.0,13.0,0.75,95.0,1.0,1.0,0.47618999999999995,0.461538,0.0,0.0,6.2307690000000004,4.0,1.3846,1
37.0,1.0,0.0,17.0,92.0,0.0,3.0,14.0,34.0,0.5,438.0,1.0,1.0,0.0,0.177778,1.0,1.0,10.783783999999999,13.0,1.1622,1
5.0,2.0,0.0,10.0,22.0,10.0,4.0,8.0,5.0,2.0,153.0,0.0,0.0,0.9,0.4,1.0,1.0,29.6,1.0,0.6,1
30.0,1.0,0.0,10.0,60.0,435.0,0.0,10.0,30.0,2.0,133.0,0.0,0.0,0.0,0.13333299999999998,0.0,0.0,3.433333,1.0,0.9667,1
0.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,1.0,0.0,2.0,36.0,0.0,1.0,1.0,21.0,0.5043479999999999,991.0,0.666667,0.0,0.0,0.3125,0.0,0.0,39.666667,7.0,1.5,1
3.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9642860000000001,0.533333,0.0,0.0,4.6666669999999995,1.0,0.3333,1
6.0,1.0,0.0,5.0,19.0,0.0,1.0,4.0,6.0,0.5,61.0,1.0,1.0,0.0,0.458333,0.0,0.0,8.833333,1.0,0.8333,1
28.0,1.0,0.0,67.0,28.0,378.0,60.0,11.0,28.0,2.0,28.0,0.0,0.0,0.0,0.23809499999999997,0.0,0.0,0.0,1.0,1.0,1
3.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,1.666667,1.0,0.6667,1
13.0,4.0,0.0,24.0,76.0,38.0,0.0,24.0,10.0,0.833333,683.0,1.0,1.0,0.866667,0.5,2.0,2.0,50.461538,5.0,1.4615,1
4.0,1.0,0.0,6.0,10.0,6.0,1.0,5.0,4.0,2.0,34.0,0.0,0.0,0.0,0.5,0.0,0.0,7.5,1.0,0.75,1
5.0,1.0,0.0,6.0,6.0,4.0,6.0,0.0,4.0,0.75,32.0,1.0,0.0,0.0,0.466667,0.0,0.0,4.8,1.0,0.6,1
5.0,2.0,0.0,8.0,10.0,10.0,4.0,6.0,5.0,2.0,39.0,0.0,0.0,0.9,0.4,1.0,2.0,6.8,1.0,0.6,1
5.0,2.0,0.0,8.0,11.0,10.0,4.0,6.0,5.0,2.0,52.0,0.0,0.0,0.9,0.4,1.0,1.0,9.4,1.0,0.6,1
10.0,1.0,0.0,12.0,50.0,0.0,0.0,12.0,4.0,0.361111,353.0,1.0,1.0,0.0,0.325,0.0,0.0,33.9,2.0,1.1,1
4.0,2.0,0.0,8.0,22.0,6.0,1.0,8.0,4.0,2.0,156.0,0.0,0.0,0.931034,0.416667,1.0,1.0,38.0,1.0,0.5,1
2.0,1.0,0.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,9.0,4.0,2.0,1
5.0,2.0,0.0,10.0,22.0,10.0,4.0,8.0,5.0,2.0,140.0,0.0,0.0,0.9,0.4,2.0,2.0,27.0,1.0,0.6,1
37.0,1.0,0.0,29.0,72.0,0.0,15.0,14.0,35.0,0.027777999999999997,192.0,1.0,1.0,0.0,0.11419800000000001,0.0,0.0,4.162162,1.0,0.9459,1
1.0,1.0,0.0,6.0,2.0,0.0,6.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1
3.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,1
5.0,1.0,0.0,12.0,5.0,10.0,8.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.0,1.0,1
6.0,2.0,0.0,6.0,9.0,13.0,4.0,4.0,5.0,0.8,28.0,1.0,0.0,0.9,0.4,0.0,0.0,3.5,1.0,0.5,1
7.0,1.0,0.0,16.0,12.0,0.0,11.0,6.0,7.0,0.5,140.0,1.0,3.0,0.0,0.326531,0.0,0.0,18.571429000000002,5.0,2.4286,1
5.0,4.0,0.0,44.0,6.0,0.0,43.0,1.0,5.0,0.666667,40.0,1.0,0.0,0.764706,0.533333,0.0,0.0,6.4,1.0,0.8,1
12.0,1.0,0.0,6.0,39.0,46.0,1.0,5.0,3.0,0.8,510.0,1.0,2.0,0.0,0.227273,0.0,0.0,41.083333,11.0,3.5,1
17.0,1.0,0.0,11.0,47.0,42.0,2.0,10.0,6.0,0.701389,688.0,1.0,2.0,0.0,0.364706,0.0,0.0,38.941176,12.0,2.7647,1
9.0,2.0,0.0,11.0,34.0,34.0,1.0,10.0,6.0,0.75,239.0,1.0,0.0,0.5,0.333333,0.0,0.0,25.444444,6.0,1.4444,1
29.0,1.0,40.0,65.0,43.0,330.0,57.0,11.0,29.0,0.9178569999999999,318.0,0.9,6.0,0.0,0.17931,0.0,0.0,9.62069,4.0,1.2414,1
4.0,2.0,0.0,33.0,25.0,0.0,21.0,13.0,4.0,0.666667,214.0,1.0,0.0,0.8421049999999999,0.5,1.0,1.0,52.0,1.0,0.75,1
6.0,2.0,0.0,7.0,33.0,0.0,0.0,7.0,5.0,0.4,279.0,1.0,0.0,0.666667,0.458333,1.0,1.0,45.166667,9.0,2.6667,1
